TranscriptID;IV_expectedCount;IV_TPM;IV2_expectedCount;IV2_TPM;IV3_expectedCount;IV3_TPM;IV4_expectedCount;IV4_TPM
MCU_013053-RA;11.00;4.36;10.00;3.60;8.00;3.45;18.00;6.07
MCU_013054-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013055-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013056-RA;10.93;0.90;12.36;0.94;14.68;1.35;5.84;0.42
MCU_013056-RB;230.07;17.62;174.64;12.47;134.32;11.52;114.16;7.61
MCU_013057-RA;0.00;0.00;0.00;0.00;1.01;0.98;1.00;0.77
MCU_013058-RA;123.61;6.89;123.71;6.44;77.66;4.85;81.34;3.95
MCU_013058-RB;155.29;13.72;286.71;23.60;115.22;11.38;173.07;13.29
MCU_013058-RC;257.10;26.15;163.58;15.48;205.12;23.29;133.58;11.80
MCU_013059-RA;714.00;61.02;788.00;62.75;516.00;49.31;728.00;54.09
MCU_013060-RA;80.00;24.95;77.00;21.96;75.00;25.62;113.00;30.15
MCU_013060-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013061-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013062-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013063-RA;84.00;14.41;79.00;12.53;45.00;8.56;57.00;8.45
MCU_013064-RA;29.00;6.67;39.00;8.26;27.00;6.85;25.00;4.95
MCU_013065-RA;29.00;1.84;34.00;2.02;30.00;2.14;12.00;0.66
MCU_013066-RA;165.00;23.32;206.00;27.00;170.00;26.72;172.00;21.05
MCU_013067-RA;0.00;0.00;3.00;2.99;0.00;0.00;1.00;0.94
MCU_013068-RA;2.00;0.60;1.00;0.27;1.00;0.33;3.00;0.77
MCU_013071-RA;1617.00;449.46;1927.00;491.11;1572.00;480.02;1487.00;354.42
MCU_013072-RA;1.00;0.20;0.00;0.00;1.00;0.22;0.00;0.00
MCU_013072-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013073-RA;149.00;57.16;174.00;60.70;138.00;57.63;203.00;66.32
MCU_013073-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013074-RA;101.86;4.65;75.33;3.22;37.54;1.93;34.28;1.37
MCU_013075-RA;949.02;57.29;1041.21;58.69;755.35;51.11;590.72;31.06
MCU_013076-RA;60.00;22.12;81.00;27.19;53.00;21.30;46.00;14.46
MCU_013077-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013078-RA;221.00;40.21;274.00;46.08;231.00;46.58;256.00;40.21
MCU_013079-RA;474.00;47.98;450.00;42.38;362.00;40.91;387.00;34.02
MCU_013080-RA;23.00;7.31;26.00;7.55;15.00;5.22;16.00;4.35
MCU_013083-RA;0.00;0.00;1.00;0.83;0.00;0.00;0.00;0.00
MCU_013084-RA;71.00;10.94;83.00;11.85;43.00;7.36;39.00;5.20
MCU_013085-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013086-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013088-RA;1100.00;70.16;1079.95;64.29;633.51;45.27;496.67;27.59
MCU_013088-RB;0.00;0.00;18.79;1.18;16.49;1.24;22.97;1.34
MCU_013090-RA;2.00;0.67;4.00;1.22;1.00;0.37;4.00;1.15
MCU_013091-RA;55.00;4.60;48.00;3.74;18.00;1.68;26.00;1.89
MCU_013091-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013092-RA;426.91;12.27;269.93;7.26;214.54;6.93;134.18;3.37
MCU_013092-RB;139.09;4.14;159.07;4.44;132.46;4.44;129.82;3.38
MCU_013093-RA;35.00;5.06;59.00;7.90;26.00;4.18;5.00;0.63
MCU_013094-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013095-RA;262.00;25.92;267.00;24.58;194.00;21.44;152.00;13.06
MCU_013096-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013097-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013099-RA;1.00;0.89;0.00;0.00;2.00;1.88;0.00;0.00
MCU_013100-RA;167.00;9.32;157.00;8.18;140.00;8.76;82.00;3.99
MCU_013101-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013102-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013103-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013104-RA;113.00;9.13;108.00;8.14;82.00;7.41;76.00;5.34
MCU_013105-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013106-RA;47.00;6.30;35.00;4.35;37.00;5.52;27.00;3.14
MCU_013107-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013108-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013109-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013110-RA;11.00;6.10;8.00;3.99;9.00;5.37;8.00;3.74
MCU_013111-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013112-RA;21.00;11.37;28.32;13.79;22.00;12.81;27.00;12.34
MCU_013113-RA;17.85;7.78;19.94;7.87;10.00;4.73;20.00;7.40
MCU_013115-RA;0.00;0.00;0.00;0.00;0.00;0.00;4.00;0.48
MCU_013116-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013118-RA;0.00;0.00;0.00;0.00;1.00;1.31;0.00;0.00
MCU_013118-RB;8.00;0.44;11.00;0.57;0.00;0.00;0.00;0.00
MCU_013119-RA;21.29;7.14;24.09;7.37;15.56;5.70;9.00;2.58
MCU_013120-RA;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.25
MCU_013121-RA;0.00;0.00;1.00;0.86;0.00;0.00;0.00;0.00
MCU_013123-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013124-RA;0.00;0.00;0.96;0.18;1.09;0.25;2.12;0.37
MCU_013124-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013125-RA;845.63;19.79;895.70;19.63;637.48;16.78;869.67;17.78
MCU_013126-RA;1507.00;351.42;1567.00;336.28;1727.00;444.20;2444.00;490.22
MCU_013127-RA;135.86;15.54;144.90;15.41;116.95;14.92;154.92;15.37
MCU_013128-RA;4.15;0.79;3.11;0.55;2.08;0.44;9.09;1.50
MCU_013129-RA;189.00;36.37;159.00;28.25;147.00;31.32;171.00;28.39
MCU_013130-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013131-RA;1.00;0.23;2.61;0.56;1.00;0.26;3.00;0.61
MCU_013132-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013134-RA;16.00;8.88;12.85;6.41;13.66;8.15;19.85;9.29
MCU_013137-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013138-RA;126.44;5.34;127.83;5.05;98.53;4.67;131.85;4.86
MCU_013139-RA;828.56;42.89;884.17;42.76;599.47;34.80;592.15;26.71
MCU_013140-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013141-RA;41.12;101.98;28.55;59.69;29.57;73.79;39.48;78.81
MCU_013142-RA;6.00;17.79;7.00;17.36;5.00;14.80;4.00;9.49
MCU_013144-RA;112.00;31.23;120.00;30.68;111.00;34.00;110.00;26.30
MCU_013145-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013146-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013148-RA;57.00;4.79;69.00;5.41;46.00;4.33;39.00;2.85
MCU_013149-RA;31.00;9.60;31.00;8.78;34.00;11.53;14.00;3.71
MCU_013150-RA;7.04;11.25;1.00;1.37;2.01;3.30;6.19;8.08
MCU_013151-RA;78.00;19.26;91.00;20.66;80.00;21.76;81.00;17.19
MCU_013152-RA;21.00;1.20;9.09;0.49;12.42;0.80;6.43;0.32
MCU_013153-RA;19.00;2.90;11.91;1.68;16.58;2.81;3.57;0.47
MCU_013154-RA;10.00;6.91;8.00;4.92;9.00;6.62;8.00;4.63
MCU_013155-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013156-RA;1.00;0.10;0.00;0.00;2.00;0.22;0.00;0.00
MCU_013157-RA;3.00;0.15;11.00;0.50;1.00;0.06;1.00;0.04
MCU_013158-RA;18.00;2.64;14.00;1.90;13.00;2.12;20.00;2.54
MCU_013160-RA;2450.00;385.37;2527.00;368.10;1987.00;347.15;1204.00;163.78
MCU_013161-RA;694.00;21.74;585.00;17.15;426.00;15.00;360.00;9.84
MCU_013162-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013163-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013164-RA;226.00;30.49;196.00;24.54;123.00;18.47;137.00;16.01
MCU_013165-RA;0.00;0.00;1.00;1.27;0.00;0.00;0.00;0.00
MCU_013167-RA;295.34;18.43;273.87;15.95;179.53;12.55;225.96;12.28
MCU_013167-RB;11.66;6.55;20.13;10.16;20.47;12.36;10.04;4.76
MCU_013168-RA;117.00;7.23;125.00;7.21;86.00;5.96;68.00;3.66
MCU_013171-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013172-RA;0.00;0.00;1.00;0.51;0.00;0.00;0.00;0.00
MCU_013177-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013178-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013179-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013180-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013181-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013182-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013184-RA;9366.26;635.27;9882.31;625.41;8302.39;630.71;11259.52;664.81
MCU_013185-RA;3.85;0.38;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013185-RB;26.15;3.46;31.00;3.81;21.00;3.09;11.00;1.26
MCU_013188-RA;0.00;0.00;2.00;0.41;1.00;0.25;0.00;0.00
MCU_013189-RA;8.00;3.12;11.00;3.90;11.00;4.68;9.00;2.99
MCU_013192-RA;0.00;0.00;6.57;1.11;0.00;0.00;2.83;0.45
MCU_013192-RB;68.39;9.29;48.09;6.06;48.91;7.39;70.06;8.24
MCU_013192-RC;10.20;1.27;13.69;1.58;10.99;1.52;4.26;0.46
MCU_013193-RA;0.00;0.00;0.00;0.00;3.00;0.63;0.00;0.00
MCU_013194-RA;3.00;2.54;1.00;0.75;0.00;0.00;0.00;0.00
MCU_013196-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013197-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013198-RA;433.99;58.94;512.52;64.57;433.41;65.51;682.98;80.34
MCU_013199-RA;64.00;2.03;97.00;2.88;60.00;2.14;9.00;0.25
MCU_013200-RA;145.00;8.15;154.00;8.09;80.00;5.04;37.00;1.81
MCU_013201-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013202-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013203-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013204-RA;137.00;8.96;116.00;7.08;77.00;5.64;78.00;4.44
MCU_013206-RA;48.00;2.42;24.00;1.13;24.00;1.36;19.00;0.83
MCU_013207-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013208-RA;10.00;3.30;15.00;4.52;4.00;1.44;4.00;1.13
MCU_013209-RA;13.00;1.41;12.00;1.21;2.00;0.24;1.00;0.09
MCU_013212-RA;40.00;1.32;37.00;1.14;26.00;0.97;2.00;0.06
MCU_013213-RA;22.00;5.12;19.00;4.07;22.00;5.64;21.00;4.20
MCU_013216-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013218-RA;2.00;0.72;6.00;1.97;2.00;0.79;7.00;2.15
MCU_013219-RA;12.62;0.69;2.94;0.15;6.20;0.38;0.00;0.00
MCU_013219-RB;534.19;33.89;589.44;34.91;374.86;26.65;422.75;23.36
MCU_013219-RC;184.19;12.06;153.62;9.39;88.94;6.52;53.14;3.03
MCU_013219-RD;0.00;0.00;0.00;0.00;0.00;0.00;15.12;1.24
MCU_013220-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013220-RB;4.00;0.80;1.00;0.19;0.00;0.00;0.00;0.00
MCU_013222-RA;74.00;7.68;96.00;9.26;65.00;7.53;63.00;5.67
MCU_013222-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013223-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013224-RA;0.00;0.00;0.00;0.00;2.00;0.56;0.00;0.00
MCU_013225-RA;110.00;5.30;84.00;3.78;55.00;2.97;57.00;2.39
MCU_013226-RA;184.00;117.32;114.00;64.98;112.00;76.35;119.00;63.76
MCU_013227-RA;18.00;1.36;12.00;0.85;5.00;0.42;3.00;0.20
MCU_013228-RA;118.09;5.10;163.32;6.60;86.05;4.17;70.56;2.66
MCU_013228-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013228-RC;354.92;16.42;361.74;15.64;312.09;16.20;298.75;12.05
MCU_013228-RD;0.00;0.00;3.19;1.17;1.81;0.79;3.82;1.31
MCU_013229-RA;41.83;1.50;59.00;1.98;27.76;1.12;14.62;0.46
MCU_013229-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013229-RC;10.17;1.44;0.00;0.00;7.24;1.14;10.38;1.27
MCU_013229-RD;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013230-RA;88.00;9.21;83.00;8.08;70.00;8.18;38.00;3.45
MCU_013231-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013232-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013233-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013234-RA;1103.00;197.70;1416.00;234.61;1083.15;215.20;1769.62;273.87
MCU_013235-RA;142.00;8.31;102.00;5.58;50.00;3.28;12.00;0.61
MCU_013238-RA;0.00;0.00;0.00;0.00;0.00;0.00;1.32;0.11
MCU_013238-RB;53.11;4.95;22.18;1.92;22.67;2.36;28.56;2.31
MCU_013238-RC;194.89;14.38;166.82;11.48;106.33;8.78;86.11;5.53
MCU_013239-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013240-RA;0.00;0.00;2.00;1.85;0.00;0.00;3.00;2.62
MCU_013243-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013244-RA;1.00;0.28;5.00;1.29;3.00;0.93;6.00;1.45
MCU_013245-RA;1334.99;252.83;1206.00;210.96;1146.00;240.36;972.99;159.00
MCU_013249-RA;32.00;2.91;47.00;3.99;12.00;1.22;5.00;0.40
MCU_013250-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013251-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013252-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013253-RA;2.00;0.10;4.00;0.19;0.00;0.00;3.00;0.13
MCU_013255-RA;616.39;115.69;552.54;95.80;435.44;90.52;558.46;90.45
MCU_013257-RA;4.06;5.98;1.80;2.28;15.45;23.44;15.83;19.08
MCU_013258-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013259-RA;909.00;108.60;1099.00;121.98;870.00;115.86;1008.00;104.44
MCU_013261-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013263-RA;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00
MCU_013264-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013267-RA;4.00;0.90;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013267-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013267-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013268-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013269-RA;28.00;25.74;32.00;25.92;18.00;17.43;21.00;16.04
MCU_013271-RA;46.29;4.49;44.00;3.98;39.80;4.32;44.53;3.76
MCU_013271-RB;6.71;0.59;0.00;0.00;11.69;1.14;0.00;0.00
MCU_013271-RC;0.00;0.00;0.00;0.00;0.00;0.00;10.51;0.86
MCU_013272-RA;2.00;1.47;0.00;0.00;3.00;2.34;0.00;0.00
MCU_013273-RA;8.00;0.85;14.00;1.39;8.00;0.95;13.00;1.21
MCU_013273-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013274-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013275-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013278-RA;38.00;4.28;61.00;6.39;44.00;5.53;54.00;5.28
MCU_013279-RA;82.00;7.54;75.00;6.42;42.00;4.32;60.00;4.79
MCU_013281-RA;243.00;17.63;257.00;17.39;103.59;8.41;63.00;3.98
MCU_013281-RB;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013281-RC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013282-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013283-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013284-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013285-RA;6.00;2.11;12.00;3.85;2.00;0.77;3.00;0.90
MCU_013286-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013287-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013288-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013290-RA;15.00;30.12;39.00;66.66;21.00;42.86;25.00;40.69
MCU_013291-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013294-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013295-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013296-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013297-RA;29.44;4.72;30.73;4.56;21.12;3.76;35.27;4.89
MCU_013298-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013299-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013300-RA;10.00;0.64;4.00;0.24;3.00;0.21;4.00;0.22
MCU_013302-RA;1.00;0.29;0.00;0.00;1.00;0.32;0.00;0.00
MCU_013303-RA;0.00;0.00;2.00;0.78;0.00;0.00;1.00;0.36
MCU_013308-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013309-RA;245.00;41.93;266.98;42.27;267.00;50.69;223.03;32.98
MCU_013311-RA;75.00;6.21;42.00;3.24;38.00;3.52;40.00;2.88
MCU_013314-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013315-RA;184.77;44.07;170.14;37.33;236.23;62.11;413.40;84.78
MCU_013316-RA;2.01;0.66;0.00;0.00;1.02;0.36;0.00;0.00
MCU_013317-RA;17.00;2.61;13.00;1.85;14.00;2.39;11.00;1.46
MCU_013317-RB;29.00;7.49;19.00;4.51;31.00;8.81;24.00;5.32
MCU_013318-RA;4033.57;220.10;4145.99;211.33;4541.04;277.88;5939.73;282.43
MCU_013319-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013320-RA;385.07;47.64;385.70;44.32;255.55;35.23;421.08;45.17
MCU_013321-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013322-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013323-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013324-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013325-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013326-RA;200.00;11.21;203.00;10.63;92.00;5.78;45.00;2.20
MCU_013327-RA;175.10;418.37;261.34;527.32;224.10;539.85;191.09;367.98
MCU_013328-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013329-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013330-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013331-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013332-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013334-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013336-RA;58.84;10.26;70.13;11.31;41.06;7.94;53.36;8.04
MCU_013337-RA;156.00;9.76;130.00;7.59;80.00;5.61;111.00;6.05
MCU_013338-RA;0.00;0.00;0.00;0.00;0.38;0.04;0.00;0.00
MCU_013339-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013339-RB;19.49;1.04;14.97;0.75;9.84;0.59;36.83;1.72
MCU_013339-RC;79.36;3.86;91.20;4.15;97.93;5.35;66.88;2.84
MCU_013339-RD;82.33;3.23;62.83;2.30;15.44;0.68;15.29;0.52
MCU_013340-RA;2523.00;210.04;2853.00;221.33;1616.00;150.46;1090.00;78.90
MCU_013341-RA;518.00;35.98;440.00;28.51;308.00;23.96;209.00;12.64
MCU_013342-RA;140.00;12.29;132.00;10.80;125.00;12.27;150.00;11.45
MCU_013343-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013344-RA;99.00;29.99;91.68;25.41;85.00;28.22;75.00;19.45
MCU_013345-RA;89.00;98.17;91.00;87.75;74.00;85.26;74.00;67.43
MCU_013346-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013347-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013348-RA;30016.00;1658.50;31056.00;1602.79;31080.00;1925.68;42387.00;2040.70
MCU_013349-RA;242.84;25.83;317.46;31.41;257.11;30.52;298.68;27.58
MCU_013349-RB;132.71;13.38;78.54;7.37;86.89;9.78;86.32;7.56
MCU_013350-RA;1.00;0.49;0.00;0.00;2.04;1.08;2.01;0.84
MCU_013351-RA;10.00;26.26;16.00;35.33;14.00;36.91;17.00;35.88
MCU_013352-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013353-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013354-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013355-RA;25.00;1.09;19.00;0.78;2.00;0.10;1.00;0.04
MCU_013356-RA;2.00;0.36;5.00;0.83;2.00;0.40;3.00;0.46
MCU_013357-RA;2.00;4.69;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013359-RA;239.00;16.55;267.00;17.25;209.00;16.20;194.00;11.69
MCU_013361-RA;147.00;12.91;155.00;12.68;82.00;8.05;84.00;6.41
MCU_013362-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013363-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013364-RA;14.00;17.71;12.00;13.19;14.00;18.38;23.00;23.92
MCU_013365-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013366-RA;2.00;1.36;0.00;0.00;1.00;0.73;1.00;0.57
MCU_013367-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013368-RA;0.00;0.00;0.00;0.00;0.00;0.00;1.47;0.72
MCU_013369-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013370-RA;2.00;0.15;1.00;0.07;0.00;0.00;0.00;0.00
MCU_013371-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013372-RA;2.00;0.41;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013373-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013374-RA;22.50;52.78;10.65;21.12;16.66;39.44;15.81;29.91
MCU_013376-RA;370.37;35.84;364.74;32.85;225.57;24.38;260.45;21.89
MCU_013378-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013379-RA;224.00;11.72;188.00;9.19;134.00;7.86;149.00;6.79
MCU_013380-RA;441.00;23.16;430.00;21.09;331.00;19.49;241.00;11.03
MCU_013381-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013381-RB;1.00;0.13;9.00;1.13;3.00;0.45;0.00;0.00
MCU_013382-RA;5.00;2.26;6.00;2.45;0.00;0.00;3.00;1.15
MCU_013383-RA;78.00;4.08;58.00;2.83;34.00;1.99;24.00;1.09
MCU_013384-RA;7119.00;1628.39;8707.00;1833.49;8210.00;2072.19;13009.00;2560.29
MCU_013385-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013386-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013387-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013388-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013389-RA;194.00;22.10;188.00;19.91;124.00;15.76;136.00;13.44
MCU_013390-RA;29.38;9.30;14.00;4.05;6.46;2.24;17.09;4.63
MCU_013391-RA;2.00;1.49;5.07;3.36;6.00;4.76;3.00;1.87
MCU_013393-RA;4.00;0.25;7.00;0.40;0.00;0.00;0.00;0.00
MCU_013394-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013395-RA;6.00;9.07;1.00;1.30;2.00;3.11;0.00;0.00
MCU_013396-RA;86.78;15.36;118.29;19.35;119.69;23.48;181.84;27.79
MCU_013397-RA;12.20;1.19;13.32;1.21;18.04;1.96;17.64;1.49
MCU_013399-RA;28.00;7.63;16.00;4.00;11.00;3.30;14.00;3.27
MCU_013402-RA;5.08;6.20;3.00;3.19;3.00;3.81;1.00;1.01
MCU_013403-RA;19.00;1.93;29.00;2.75;20.61;2.34;14.00;1.24
MCU_013404-RA;4.00;1.53;0.00;0.00;3.00;1.25;0.00;0.00
MCU_013405-RA;0.00;0.00;1.00;0.19;3.00;0.70;0.00;0.00
MCU_013407-RA;0.00;0.00;1.00;0.71;0.00;0.00;0.00;0.00
MCU_013408-RA;1.00;0.12;4.00;0.43;4.00;0.51;1.00;0.10
MCU_013409-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013410-RA;7445.75;1243.79;7273.74;1124.34;7263.38;1346.46;10221.57;1475.65
MCU_013411-RA;672.00;77.19;828.00;88.40;592.00;75.83;789.00;78.63
MCU_013412-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013413-RA;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
MCU_013414-RA;152.14;8.68;136.65;7.28;151.62;9.70;106.43;5.29
MCU_013415-RA;105.00;22.14;82.00;15.94;54.00;12.59;38.00;6.90
MCU_013416-RA;72.00;115.06;81.00;111.32;62.00;101.76;80.00;104.37
