"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","IV1","IV2","IV3","IV4","B1","B2","B3","B4"
"9794","MCU_010071-RA",339.43728849058,0.0846879666927443,0.165277170808637,0.512399663416302,0.608371326504147,0.912253917750288,333.40427965393,345.403883702901,336.552127335018,382.363214487451,408.453595608255,284.249296123936,279.263910019273,345.808000993879
"9795","MCU_000066-RA",67.2712230055287,0.170673948064184,0.333421100639916,0.511887063346077,0.608730052616069,0.912299701750734,80.5070701526551,88.3591330402769,77.0277756224512,39.5548152918052,51.3419324088589,79.101048468878,53.8681653844283,68.4098436748761
"9796","MCU_003076-RA",129.421816638632,0.118117263037207,0.23081934391016,0.51173034736283,0.60883974387849,0.912299701750734,151.388294960971,141.017606266301,130.354697207225,117.465815108997,87.851751010714,154.986607162598,116.241830566398,136.067930825853
"9797","MCU_003282-RC",30.1997525537237,1.2674292535879,2.47616910499763,0.511850846951389,0.608755401016836,0.912299701750734,36.753227678386,46.4108577585293,87.693159939406,0,0,70.7407750534681,0,0
"9798","MCU_007731-RB",2746.46785427852,0.133236270368387,0.260193724629409,0.51206565630341,0.608605059584924,0.912299701750734,2045.05459724734,2491.90605503488,2991.04777955488,3963.87194454545,3004.0735118339,2123.50944751411,3240.59542286324,2111.68407563436
"9799","MCU_008547-RB",82.9419239940704,-0.139779588319495,0.272912986023083,-0.51217639129738,0.608527564494842,0.912299701750734,69.1310711093451,83.8965505634953,72.2876048149158,88.6986767149572,102.683864817718,73.9562648286258,111.989080667627,60.8922784358788
"9800","MCU_010030-RB",15.3603696111338,-0.956699024578747,1.86927492067689,-0.511802204157489,0.608789447581192,0.912299701750734,15.7513832907369,25.8829783653336,0,0,0,24.4377222911981,42.5274989877065,14.283373954095
"9801","MCU_010495-RA",13.5025110817353,-1.57475807515711,3.07769322124148,-0.511668305433603,0.608883171730265,0.912299701750734,27.1273823340468,0,0,0,0,41.8013670770494,0,39.0913392427864
"9802","MCU_005342-RB",11.7191660889628,0.860879462628042,1.68291063288264,0.511541995045482,0.608971590211146,0.912339094292051,0,26.77549486069,15.4055551244902,17.9794614962751,10.2683864817718,0.643097955031529,22.6813327934435,0
"9803","MCU_001119-RC",3.14675874188341,-1.58302573288507,3.1006748669665,-0.510542317658028,0.609671575408507,0.912630472672466,0,6.24761546749433,0,0,0,9.0033713704414,9.92308309713152,0
"9804","MCU_001371-RB",17.5959452911038,0.433047743346443,0.848059134713718,0.510633899949239,0.609607433595243,0.912630472672466,35.8781508289006,20.5278793931956,18.9606832301418,5.9931538320917,3.42279549392392,27.0101141113242,5.67033319836087,23.3044522408919
"9805","MCU_002439-RA",71.5196346224763,-0.0960469872726434,0.187923625266922,-0.511095862141979,0.609283933233784,0.912630472672466,60.3803026144913,74.9713856099319,69.917519411148,71.9178459851004,70.7377735410944,79.101048468878,73.7143315786913,71.4168697704751
"9806","MCU_002587-RB",347.154100795478,0.278155151272947,0.544999666823964,0.510376736363753,0.609787551778157,0.912630472672466,401.66027391379,445.36573118281,354.327767863276,321.233045400115,57.0465915653987,441.80829510666,330.296908804521,425.494192527252
"9807","MCU_005636-RB",29.0826601677145,1.59134058426307,3.1173884350986,0.510472344846798,0.609720584534972,0.912630472672466,97.1335302928773,77.6489350960009,0,0,0,57.8788159528376,0,0
"9808","MCU_008595-RB",1034.70700421696,-0.318398847130434,0.62377791333709,-0.510436231105174,0.609745879371993,0.912630472672466,1127.97405898666,1220.96256564746,931.443563680718,403.938568282981,198.522138647588,1719.00083379928,900.165395239788,1775.64890945118
"9809","MCU_008648-RC",15.3673032380702,-0.628793260626458,1.23070983299051,-0.510919181573895,0.60940764912102,0.912630472672466,13.1261527422807,0.892516495356333,23.7008540376773,10.7876768977651,0,28.9394079764188,18.4285828946728,27.0632348603906
"9810","MCU_008754-RA",29.2213432011331,-0.284487879373043,0.557046672613463,-0.510707438639438,0.609555931213917,0.912630472672466,32.3778434309591,36.5931763096096,23.7008540376773,13.1849384306017,21.6777047948515,42.4444650320809,14.1758329959022,49.6159305773827
"9811","MCU_010351-RA",158.295892581073,-0.160289911977454,0.313877537527154,-0.510676594573409,0.609577532435376,0.912630472672466,152.263371810456,108.887012433473,133.909825312877,202.5685995247,247.58220739383,129.905786916369,155.934162954924,135.316174301953
"9812","MCU_011561-RB",6.39012147218339,-1.2055956041968,2.3597573691636,-0.510898120269085,0.60942239748683,0.912630472672466,0,0,0,15.5821999634384,11.4093183130797,17.3636447858513,0,6.76580871509764
"9813","MCU_000809-RB",423.355714854248,-1.53015125018432,3.00021843377893,-0.510013282018609,0.610042156660055,0.912866035502062,0.875076849485381,0,1.18504270188387,869.007305653297,1658.91488272179,0.643097955031529,856.220312952492,0
"9814","MCU_007505-RA",4.73915241770618,0.868873287453425,1.70375804351509,0.509974576942169,0.610069272891878,0.912866035502062,12.2510758927953,5.35509897213799,7.11025621130319,0,0,6.43097955031529,0,6.76580871509764
"9815","MCU_006862-RA",51.7277054525787,-0.182791156246806,0.358573972609149,-0.509772516160985,0.610210842521538,0.912984841816483,40.2535350763275,49.9809237399546,53.3269215847739,50.3424921895703,86.7108191794061,56.5926200427745,38.2747490889359,38.3395827188866
"9816","MCU_003708-RB",10446.3869990808,-0.227629104322866,0.446800227812055,-0.509465058774808,0.610426284037761,0.913214138253313,12216.0728188159,11226.072478592,10293.2809085633,4760.96140421365,4352.65493643992,15935.3242277262,9726.03901848848,15060.6901998073
"9817","MCU_005531-RG",125.527870492153,-0.450099246710764,0.884221379836686,-0.509034566427127,0.610727995308862,0.913386354120648,80.5070701526551,112.457078414898,226.343156059818,4.79452306567336,117.515978624721,66.2390893682474,282.099076618453,114.26699163276
"9818","MCU_008804-RA",23.3360824462307,-0.266561498856344,0.523601109434988,-0.509092692992931,0.610687253347224,0.913386354120648,28.8775360330176,26.77549486069,5.92521350941933,22.7739845619485,22.8186366261595,30.8687018415134,28.3516659918044,20.2974261452929
"9819","MCU_011667-RA",220.194924013909,0.120159328761627,0.235971259611534,0.509211710610174,0.610603835507602,0.913386354120648,199.517521682667,210.633892904094,209.752558233444,296.06179930533,254.427798381678,159.488292847819,245.241910829108,186.435617927135
"9820","MCU_007730-RA",10.8630312664044,0.34570234966823,0.679303646635193,0.508906954026529,0.610817445377656,0.913427106453246,14.0012295917661,12.4952309349887,16.5905978263741,5.9931538320917,2.28186366261595,13.5050570556621,8.50549979754131,13.5316174301953
"9821","MCU_002224-RA",224.324288730834,-0.127102608473614,0.249856640797965,-0.508702142427303,0.610961020462878,0.913548781742934,197.767367983696,219.559057857658,203.827344724025,237.328891750831,139.193683419573,254.023692237454,270.758410221732,272.135861651705
"9822","MCU_003513-RB",921.831158427872,0.12076882354698,0.237459617992205,0.508586784431467,0.611041894217355,0.913576686681109,732.439323019264,835.395439653527,978.845271756073,1294.52122773181,742.746622181491,764.643468532487,1139.73697287054,886.320941677791
"9823","MCU_002583-RA",284.079112270947,0.161448314756887,0.317619269396439,0.508307682539797,0.611237583139913,0.913599544449281,394.659659117907,313.273289870073,277.299992240824,215.753537955301,174.56257019012,380.070891423633,214.055078238123,302.957879131594
"9824","MCU_002993-RB",363.53664826315,-0.108408553558175,0.213280713016129,-0.508290468580613,0.611249653408742,0.913599544449281,297.52612882503,322.198454823636,348.402554353856,430.308445144184,379.930299825555,371.710618008223,476.307988662313,281.908696462402
"9825","MCU_005540-RA",1730.98162728343,0.121626368458855,0.239229462689393,0.508408818427062,0.611166669725135,0.913599544449281,1455.25280069419,1516.38552561041,1768.08371121073,2475.17253265387,2094.75084228144,1353.72119534137,1797.4956238804,1386.99078659502
"9826","MCU_005612-RC",14.1176974501294,-0.7344656171898,1.44520085640268,-0.508210062245601,0.611306034985266,0.913599544449281,18.376613839193,0,0,23.9726153283668,28.5232957826994,14.7912529657252,21.2637494938533,6.0140521911979
"9827","MCU_003961-RA",99.9418363759163,0.0861228478242713,0.169637839231939,0.507686541011164,0.611673188659849,0.913967265172486,109.384606185673,89.2516495356332,114.949142082735,98.2877228463039,102.683864817718,99.0370850748554,94.9780810725446,90.9625393918683
"9828","MCU_011698-RA",36.0999674243742,0.210072172089169,0.413787138195887,0.507681734635552,0.61167655989889,0.913967265172486,39.3784582268421,47.3033742538856,28.4410248452128,39.5548152918052,14.8321138070037,34.084191616671,45.362665586887,39.8430957666861
"9829","MCU_000911-RB",1190.85505678797,-0.0588039515295101,0.115874524997587,-0.507479547646343,0.611818383288847,0.913989166018581,1253.11004846307,1245.06051102208,982.400399861724,1186.64445875416,1205.96494569253,1329.28347305017,1117.05564007709,1207.32097738298
"9830","MCU_005290-RB",4.82616571040031,-0.456458438257384,0.899612234289872,-0.507394653895185,0.611877936065963,0.913989166018581,7.00061479588305,1.78503299071267,2.37008540376773,4.79452306567336,11.4093183130797,2.57239182012611,5.67033319836087,3.00702609559895
"9831","MCU_012798-RA",17.4144534775105,0.339794395935731,0.669578511347401,0.507475061067834,0.611821530549457,0.913989166018581,19.2516906886784,18.742846402483,24.8858967395612,15.5821999634384,2.28186366261595,22.5084284261035,12.758249696312,23.3044522408919
"9832","MCU_011236-RA",214.322490190168,0.163618480854471,0.322586736587965,0.507207712831228,0.612009083848998,0.913999125020089,203.892905930094,200.816211455175,235.823497674889,264.897399378453,338.856753898468,154.986607162598,155.934162954924,159.372383066744
"9833","MCU_011256-RA",42.2284222804298,0.233831510379456,0.461016868187218,0.507208144680072,0.612008780872774,0.913999125020089,48.129226721696,50.873440235311,47.4017080753546,37.1575537589686,14.8321138070037,57.8788159528376,31.1868325909848,50.3676871012824
"9834","MCU_007975-RA",89.6024504385755,-0.115593885091358,0.227984160290182,-0.507025948400225,0.612136611909141,0.914003675229866,76.1316859052282,111.564561919542,85.3230745356383,70.7192152186821,91.274546504638,84.2458321091302,89.3077478741837,108.252939441562
"9835","MCU_010829-RB",7.40577262208794,-0.726731188141748,1.43318984444736,-0.507072521450901,0.61210393458957,0.914003675229866,8.75076849485381,1.78503299071267,11.8504270188387,0,0,9.64646932547293,9.92308309713152,17.290400049694
"9836","MCU_001400-RA",127.902983702996,0.122040353833698,0.240752291827315,0.506912531994645,0.612216192146891,0.914029563000924,132.136604272293,141.017606266301,135.094868014761,127.054861240344,84.4289555167901,145.983235792157,104.901164169676,152.606574351647
"9837","MCU_000601-RC",113.412658041838,0.0943411590264162,0.186208026748439,0.506643890028801,0.612404706863984,0.914032230948024,107.634452486702,124.952309349887,135.094868014761,101.883615145559,101.54293298641,104.824966670139,102.065997570496,129.302122110755
"9838","MCU_004917-RA",56.9543453803803,0.125299436845724,0.247248781104601,0.506774740348325,0.612312881775745,0.914032230948024,63.0055331629474,57.1210557028053,68.7324767092642,50.3424921895703,45.637273252319,66.882187323279,46.7802488864772,57.1334958163801
"9839","MCU_006822-RD",8.35495433616089,-0.507534104610002,1.00161841633051,-0.506714030348386,0.61235548466779,0.914032230948024,0,6.24761546749433,8.29529891318706,13.1849384306017,12.5502501443877,3.85858773018917,9.92308309713152,12.7798609062955
"9840","MCOS_0000515201-mRNA-1",178.823569124389,-0.234620201406227,0.463914694752847,-0.505739964825262,0.613039208652455,0.914091912935616,105.884298787731,135.662507294163,161.165807456206,254.109722480688,333.152094741929,97.7508891647923,209.802328339352,133.060904730254
"9841","MCOS_0000686501-mRNA-1",132.506356931441,-0.229472532691233,0.45463416795501,-0.504741061859523,0.613740716629416,0.914091912935616,74.3815322062574,98.1768144891966,126.799569101574,188.185030327679,228.186366261595,77.814852558815,167.274829351646,99.2318611547654
"9842","MCU_000703-RA",400.994635450999,-0.146470099958128,0.290032868025575,-0.505012073132388,0.613550356273077,0.914091912935616,281.774745534293,322.198454823636,421.875201870656,496.233137297193,584.157097629683,309.973214325197,456.46182246805,335.283409659283
"9843","MCU_000863-RA",401.123570069887,0.123748697601483,0.245337278634158,0.504402340689587,0.613978673538808,0.914091912935616,371.032584181802,398.062356928924,374.473493795301,528.596167990488,538.519824377364,296.468157269535,377.077157690998,324.758818324687
"9844","MCU_001118-RA",7.37362172932087,-0.435567168738669,0.863177355839961,-0.504609123248857,0.613833400727485,0.914091912935616,4.37538424742691,7.14013196285066,7.11025621130319,5.9931538320917,14.8321138070037,3.85858773018917,14.1758329959022,1.50351304779948
"9845","MCU_001342-RA",455.723309742228,-0.205634038631538,0.407206560611696,-0.504987047169966,0.613567933605692,0.914091912935616,324.653511159076,341.833817721475,406.469646746166,619.692106238282,846.571418830517,280.390708393746,496.154154856576,330.021113991985
"9846","MCU_001849-RA",5.79935479207622,-0.706550953018692,1.39614282837596,-0.506073546816537,0.612805020114862,0.914091912935616,0,3.57006598142533,8.29529891318706,5.9931538320917,0,15.4343509207567,7.08791649795109,6.0140521911979
"9847","MCU_002304-RE",9.88095973383492,-0.547282739685885,1.08091704187322,-0.506313360308805,0.612636685417277,0.914091912935616,0,17.8503299071266,5.92521350941933,8.39041536492838,3.42279549392392,18.0067427408828,14.1758329959022,11.2763478584961
"9848","MCU_002505-RC",1411.8794927781,0.0487913705515148,0.0966368757553478,0.504893915186561,0.613633348100417,0.914091912935616,1435.12603315602,1474.43725032866,1418.49611415499,1416.78156590648,1192.27376371683,1407.09832560898,1423.25363278858,1527.56925656427
"9849","MCU_003012-RA",11.0482010312891,-0.395848034101298,0.784835410343523,-0.504370762180614,0.6140008600066,0.914091912935616,6.12553794639767,4.46258247678166,4.74017080753546,22.7739845619485,18.2549093009276,9.0033713704414,17.0109995950826,6.0140521911979
"9850","MCU_003269-RC",72.1330789386808,-0.726842235902091,1.43731445523167,-0.50569465384312,0.613071021909251,0.914091912935616,7.87569164536843,41.9482752817476,29.6260675470966,137.842538138109,241.877548237291,11.5757631905675,106.318747469266,0
"9851","MCU_003478-RC",4.12202399176798,-1.6575053720176,3.28031030234718,-0.505289201095273,0.613355726448046,0.914091912935616,7.87569164536843,0,0,0,25.1005002887754,0,0,0
"9852","MCU_004096-RA",691.018531521135,-0.142706283893417,0.281935956971252,-0.50616560380047,0.612740399213386,0.914091912935616,646.681791769697,683.667635442951,605.556820662655,690.411321456964,1174.01885441591,555.636633147241,629.406985018057,542.768210255611
"9853","MCU_004330-RC",10.9962244713073,0.77685600012179,1.53831792745245,0.505003540723413,0.613556349104179,0.914091912935616,24.5021517855907,0,21.3307686339096,9.58904613134672,3.42279549392392,0,15.5934162954924,13.5316174301953
"9854","MCU_005280-RA",325.347271290947,-0.170511092767295,0.337429229493996,-0.505324014232526,0.613331278749408,0.914091912935616,244.146441006421,294.53044346759,290.335461961547,394.349522151634,503.150937606817,207.077541520152,419.604656678704,249.583165934713
"9855","MCU_005849-RA",1514.47110600258,0.17698659897724,0.349453378518918,0.506466984887537,0.612528860910431,0.914091912935616,2003.05090847204,1849.29417837832,1643.65422751292,933.733367039887,770.128986132883,1795.52949044803,1280.07771952997,1840.29997050656
"9856","MCU_006471-RA",6.85121580455074,0.472468269384635,0.933374377297722,0.506193742700021,0.612720647254684,0.914091912935616,0.875076849485381,6.24761546749433,8.29529891318706,16.7808307298568,5.70465915653987,9.64646932547293,4.25274989877065,3.00702609559895
"9857","MCU_006793-RC",7.51703878798182,-1.30248199824605,2.58055814226736,-0.50472879371036,0.613749334485836,0.914091912935616,0.875076849485381,0,16.5905978263741,0,0,36.6565834367971,0,6.0140521911979
"9858","MCU_008455-RA",5.88119295145801,-0.426487728905875,0.844742816874382,-0.504872868270031,0.61364813156198,0.914091912935616,8.75076849485381,0.892516495356333,4.74017080753546,5.9931538320917,5.70465915653987,8.36027341540987,2.83516659918044,9.77283481069659
"9859","MCU_009600-RA",3.63368071659572,-1.03326452116787,2.04653326528704,-0.504885280241437,0.613639413310928,0.914091912935616,1.75015369897076,1.78503299071267,0,5.9931538320917,18.2549093009276,1.28619591006306,0,0
"9860","MCU_010656-RB",95.1462490912703,0.196653760270983,0.389822683441001,0.504469772089971,0.613931298685347,0.914091912935616,96.2584534433919,119.597210377749,124.429483697806,67.1233229194271,43.355409589703,122.18861145599,82.2198313762326,105.997669869863
"9861","MCU_010662-RD",84.2533427683005,-0.135174844360574,0.267264519117313,-0.505771753044555,0.613016890286798,0.914091912935616,69.1310711093451,70.5088031331503,93.6183734488253,87.5000459485389,122.079705949953,69.4545791434051,85.0549979754131,76.6791654377733
"9862","MCU_011122-RB",27.7967557056455,-0.261153633324396,0.516222718154231,-0.505893336616719,0.612931530319127,0.914091912935616,27.1273823340468,22.3129123839083,41.4764945659353,10.7876768977651,33.0870231079313,36.6565834367971,15.5934162954924,35.3325566232877
"9863","MCU_011667-RB",66.7903752684099,-0.214931208244685,0.426035801888033,-0.504490954262972,0.613916417192343,0.914091912935616,66.505840560889,52.6584732260236,69.917519411148,57.5342767880803,127.784365106493,36.6565834367971,62.3736651819696,60.8922784358788
"9864","MCU_014245-RA",85.1900759525279,-0.114649293466167,0.227209510810282,-0.504597246203741,0.613841744404562,0.914091912935616,84.882454400082,78.5414515913573,77.0277756224512,86.3014151821205,62.7512507219386,91.3199096144771,111.989080667627,88.7072698201691
"9865","MCU_010918-RA",339.294071278301,-0.0861022198072084,0.170798715276262,-0.50411514903927,0.61418046200829,0.914266607662619,284.399976082749,383.782093003223,317.591444104876,329.623460765044,426.708504909182,298.397451134629,330.296908804521,343.55273142218
"9866","MCU_002175-RC",15.5819628421012,-1.58712869679134,3.14893128247344,-0.504021381992393,0.614246351549413,0.91427201221398,0,0,0,31.1643999268769,0,35.3703875267341,58.1209152831989,0
"9867","MCU_007687-RH",135.48663519399,0.634672457054821,1.25951872672711,0.503900770657083,0.614331108989794,0.914305496657051,273.899053888924,212.418925894807,155.240593946786,17.9794614962751,0,174.922643768576,39.6923323885261,209.740070168027
"9868","MCU_001329-RB",590.046401825244,0.0559401642219628,0.111062222536716,0.503683097134756,0.614484088168586,0.914440498049827,589.801796553147,565.855458055915,562.895283394836,686.815429157709,637.780893701158,559.49522087743,572.703653034448,545.02347982731
"9869","MCU_000788-RA",103.539201736338,-0.110759241909436,0.219960263999119,-0.503542048439618,0.614583224999008,0.91449535506236,120.760605228983,99.9618474799092,92.4333307469415,86.3014151821205,95.8382738298698,124.761003276117,86.4725812750033,121.784556871758
"9870","MCU_001004-RA",174.041341048371,0.22200354948029,0.442034781582081,0.502230952699514,0.61550507238695,0.914569663867485,248.521825253848,218.666541362301,190.791875003302,92.2945690142122,78.7242963602502,235.373851541539,133.25283016148,194.704939690032
"9871","MCU_001208-RE",4.858693218844,1.57565808307831,3.13329562945983,0.502875652161156,0.615051700386841,0.914569663867485,5.25046109691229,0,0,23.9726153283668,0,9.64646932547293,0,0
"9872","MCU_001245-RA",90.531810143418,-0.22683461591697,0.451023643569165,-0.502932870928716,0.615011469531464,0.914569663867485,72.6313785072866,58.906088693518,81.7679464299867,119.863076641834,167.716979202272,59.1650118629006,106.318747469266,57.8852523402798
"9873","MCU_001632-RA",120.556879163901,0.232893991196157,0.463036853741751,0.502970744799611,0.614984840824612,0.914569663867485,147.887987563029,174.040716594485,131.539739909109,68.3219536858454,50.2010005775509,172.35025194845,89.3077478741837,130.805635158554
"9874","MCU_001894-RA",294.985494512558,-0.256536480948234,0.510679165525335,-0.502343738038217,0.615425747753794,0.914569663867485,317.652896363193,68.7237701424376,321.146572210527,367.979645290431,479.191369149349,307.400822505071,270.758410221732,227.030470217721
"9875","MCU_002135-RA",465.943660288833,0.113799013648166,0.226435037051843,0.502568043929133,0.615268001399684,0.914569663867485,477.791959819018,440.903148706028,511.93844721383,504.623552662121,620.666916231538,335.054034571426,473.472822063133,363.098401043573
"9876","MCU_003002-RB",111.509577880187,-0.209531132445435,0.41718214467822,-0.502253356521406,0.615489314884137,0.914569663867485,133.011681121778,116.027144396323,104.28375776578,61.1301690873354,69.5968417097864,154.986607162598,79.3846647770522,173.655757020839
"9877","MCU_003411-RB",310.533993038228,-0.0839605617018582,0.167022057440683,-0.502691458771404,0.615181215714106,0.914569663867485,306.276897319883,327.553553795774,286.780333855895,287.671383940402,270.40084401999,338.912622301616,275.011160120502,391.665148951763
"9878","MCU_004206-RA",12.3765116416647,-0.709517601107534,1.41237563389386,-0.502357576894346,0.615416014863976,0.914569663867485,6.12553794639767,6.24761546749433,8.29529891318706,16.7808307298568,41.0735459270871,0.643097955031529,19.846166194263,0
"9879","MCU_005065-RD",69.4493205751078,-0.20409297333149,0.405723059562077,-0.503035182549841,0.614939536508717,0.914569663867485,63.0055331629474,99.0693309845529,50.9568361810062,45.5479691238969,43.355409589703,100.323280984918,62.3736651819696,90.9625393918683
"9880","MCU_006285-RA",6.56323521894529,0.665433197278447,1.32431844421694,0.502472196309184,0.615335405445947,0.914569663867485,8.75076849485381,14.2802639257013,5.92521350941933,3.59589229925502,0,10.932665235536,0,9.02107828679685
"9881","MCU_006531-RA",39.2379293966964,-0.202709256242525,0.403556846078409,-0.502306572698161,0.615451886532204,0.914569663867485,44.6289193237544,41.0557587863913,39.1064091621675,21.5753537955301,25.1005002887754,59.8081098179322,38.2747490889359,44.3536349100845
"9882","MCU_007830-RD",114.664387832938,0.54978793089782,1.09222927015028,0.503363117912209,0.614708997409792,0.914569663867485,146.137833864059,215.988991876232,133.909825312877,49.143861423152,0,166.562370353166,93.5604977729544,112.011722061061
"9883","MCU_010839-RA",464.513438326828,0.0562546352186509,0.111847116563189,0.502960084687293,0.61499233578239,0.914569663867485,477.791959819018,529.262281746305,426.615372678191,457.876952771806,487.177891968505,463.030527622701,457.87940576764,416.473114240455
"9884","MCU_012256-RA",5.0257988212566,-0.523323147933322,1.04227222838024,-0.502098332550411,0.615598353066056,0.914615723874448,4.37538424742691,6.24761546749433,5.92521350941933,0,1.14093183130797,7.07407750534681,5.67033319836087,9.77283481069659
"9885","MCU_004247-RA",8.36050986085363,0.329663937106129,0.656946942026202,0.501812119087359,0.615799687429797,0.914759730177285,10.5009221938246,10.710197944276,11.8504270188387,4.79452306567336,5.70465915653987,12.218861145599,2.83516659918044,8.26932176289712
"9886","MCU_012835-RA",24.2443382579998,0.446687765098285,0.89020029313241,0.50178343968692,0.615819863298103,0.914759730177285,42.8787656247837,26.77549486069,30.8111102489805,11.9863076641834,3.42279549392392,30.2256038864818,4.25274989877065,43.6018783861848
"9887","MCU_004454-RB",12.2812314134749,-0.730149037399304,1.4556272851599,-0.501604390659039,0.615945830292223,0.914810844354713,19.2516906886784,0,9.48034161507092,8.39041536492838,6.84559098784785,30.2256038864818,0,24.0562087647916
"9888","MCU_012095-RA",82.8054333123818,0.10409633123235,0.207546181740441,0.501557438250221,0.615978864758557,0.914810844354713,92.7581460454504,91.9291990217022,86.5081172375222,73.1164767515188,65.0331143845545,90.6768116594455,73.7143315786913,88.7072698201691
"9889","MCOS_0000625001-mRNA-1",2.47963869712987,0.564595459413266,1.12760207925012,0.500704521393519,0.616579089747381,0.914825710843825,2.62523054845614,3.57006598142533,3.5551281056516,2.39726153283668,1.14093183130797,1.28619591006306,0,5.26229566729817
"9890","MCU_000143-RB",138.275333022572,0.485152680142985,0.972132718494504,0.499060129253049,0.61773702468184,0.914825710843825,283.524899233264,201.708727950531,133.909825312877,26.3698768612035,4.5637273252319,162.060684667945,72.2967482791011,221.768174550423
"9891","MCU_000544-RC",13.3489228551859,0.320078452128129,0.641842919043776,0.498686583011595,0.618000198082477,0.914825710843825,17.5015369897076,10.710197944276,5.92521350941933,25.1712460947852,5.70465915653987,9.64646932547293,15.5934162954924,16.5386435257942
"9892","MCU_000919-RA",11.4587834626865,0.675011316308039,1.34811667230557,0.500706897388656,0.616577417327014,0.914825710843825,16.6264601402222,23.2054288792646,16.5905978263741,0,0,10.2895672805045,9.92308309713152,15.0351304779948
"9893","MCU_001096-RA",41.1859133216384,0.325705140721094,0.651668121437404,0.499802169243259,0.617214383040716,0.914825710843825,63.0055331629474,66.0462206563686,37.9213664602837,16.7808307298568,12.5502501443877,57.8788159528376,22.6813327934435,52.6229566729817
"9894","MCU_001391-RE",30.2202183840677,-0.616116717810132,1.23198847176727,-0.500099418078417,0.617005075875431,0.914825710843825,21.0018443876491,66.0462206563686,0,8.39041536492838,6.84559098784785,57.235717997806,19.846166194263,62.3957914836782
"9895","MCU_001500-RA",13.2151158474767,-0.459734996955911,0.920162764070508,-0.499623561077596,0.617340164576654,0.914825710843825,10.5009221938246,8.03264845820699,15.4055551244902,10.7876768977651,29.6642276140073,14.7912529657252,0,16.5386435257942
"9896","MCU_001524-RC",5.85964356007552,0.747883666190048,1.49249471609035,0.501096357747355,0.616303310062075,0.914825710843825,7.00061479588305,11.6027144396323,0,10.7876768977651,0,9.64646932547293,7.08791649795109,0.751756523899738
"9897","MCU_001977-RD",166.530220113313,0.546223259391236,1.0973187850946,0.497779922125497,0.618639168992805,0.914825710843825,238.895979909509,290.067860990808,174.201277176928,87.5000459485389,0,189.713896734301,222.560578035664,129.302122110755
"9898","MCU_003140-RB",59.0687596298541,0.128537084080346,0.257341457998404,0.49948067085694,0.617440800485037,0.914825710843825,62.1304563134621,61.5836381795869,60.4371777960771,63.527430620172,70.7377735410944,53.3771302676169,36.8571657893457,63.8993045314777
"9899","MCU_003239-RA",2.55067827579741,-0.621595786561924,1.23959523341734,-0.501450610493473,0.616054028826072,0.914825710843825,4.37538424742691,0,1.18504270188387,2.39726153283668,6.84559098784785,1.92929386509459,1.41758329959022,2.25526957169921
"9900","MCU_003780-RA",67.3238245736986,0.236413873259158,0.473701505586477,0.499077732435028,0.617724623975567,0.914825710843825,91.0079923464796,82.1115175727826,71.1025621130319,47.9452306567336,25.1005002887754,84.2458321091302,45.362665586887,91.714295915768
"9901","MCU_003809-RA",99.6137082245173,0.270981578542208,0.543972835465125,0.498152776894649,0.618376363973606,0.914825710843825,164.514447703252,127.629858835956,95.9884588525931,47.9452306567336,34.2279549392392,99.0370850748554,77.967081477462,149.599548256048
"9902","MCU_003858-RA",133.936378383295,0.240886440384271,0.482574111757972,0.499169836331966,0.617659742404439,0.914825710843825,118.135374680526,92.8217155170586,124.429483697806,244.520676349341,219.058911611131,74.5993627836573,120.494580465169,77.430921961673
"9903","MCU_003904-RB",10.7394655383262,-1.20861415172105,2.42701533582124,-0.49798373083295,0.618495509289004,0.914825710843825,0,25.8829783653336,0,0,33.0870231079313,5.14478364025223,0,21.8009391930924
"9904","MCU_004675-RD",742.150005472747,0.074735143894187,0.15014909732784,0.497739548383753,0.618667629171946,0.914825710843825,732.439323019264,743.466240631825,758.427329205674,807.877136565961,859.121668974905,637.953171391276,799.516980968883,598.398193024191
"9905","MCU_004963-RA",85.0547636382586,-0.150243088468446,0.301129067552615,-0.498932533114543,0.617826914087215,0.914825710843825,103.259068239275,65.1537041610123,65.1773486036126,87.5000459485389,117.515978624721,63.6666975481213,99.2308309713152,78.9344350094725
"9906","MCU_005334-RB",62.474264815855,1.00541848322314,2.01162181784197,0.499804920738898,0.617212445438014,0.914825710843825,122.510758927953,111.564561919542,99.5435869582447,0,0,100.96637893995,65.20883178115,0
"9907","MCU_005761-RA",43.3177340501349,0.18367527085829,0.368664963637636,0.498217321890197,0.61833087467688,0.914825710843825,62.1304563134621,49.0884072445983,39.1064091621675,34.7602922261319,31.9460912766233,46.9461507173016,26.9340826922141,55.6299827685806
"9908","MCU_006256-RD",22.1901750656005,-0.532579683906542,1.0692801962829,-0.498073082956114,0.618432531790013,0.914825710843825,22.7519980866199,11.6027144396323,8.29529891318706,29.9657691604585,0,19.9360366059774,36.8571657893457,48.1124175295832
"9909","MCU_006539-RB",2.1879790924964,1.20350822396086,2.41259603312229,0.498843655314862,0.617889530433751,0.914825710843825,0,9.81768144891966,0,2.39726153283668,2.28186366261595,0,0,3.00702609559895
